individualPosition,gameStarttimeTSamp,同隊-TOP,同隊-JUNGLE,同隊-MIDDLE,同隊-BOTTOM,同隊-UTILITY,敵隊-TOP,敵隊-JUNGLE,敵隊-MIDDLE,敵隊-BOTTOM,敵隊-UTILITY,timePlayed,勝負,擊殺,死亡,助攻,CS,經濟-TOP,經濟-JUNGLE,經濟-MIDDLE,經濟-BOTTOM,經濟-UTILITY,傷害-TOP,傷害-JUNGLE,傷害-MIDDLE,傷害-BOTTOM,傷害-UTILITY,承傷-TOP,承傷-JUNGLE,承傷-MIDDLE,承傷-BOTTOM,承傷-UTILITY,firstBloodKill,firstBloodAssist,controlWardsPlaced,wardsPlaced,visionScore,visionScorePerMinute,wardsKilled,dragonkills,teamId,隊伍擊殺數,隊伍死亡數,teamRiftHeraldKills,teamDragon,teamElderDragonKills,teamBaronKills
MIDDLE,2022/03/08 14:57:17,Akali,XinZhao,Kaisa,Aphelios,Thresh,Jayce,Hecarim,Ryze,Ezreal,Yuumi,1838,False,1,4,4,234,11634,9054,11073,12891,7553,16683,14862,22740,17685,4726,24287,34679,14075,14260,15562,False,False,8,26,48,1.5972436221188928,7,0,100,16,27,2,3,0,0
MIDDLE,2022/03/08 00:55:30,Camille,Volibear,Kaisa,Jhin,Thresh,Jayce,JarvanIV,Leblanc,Ezreal,Karma,1374,True,11,3,4,193,8530,11976,12526,9432,6888,12921,10672,19114,9658,3156,17981,20125,9916,10783,11343,True,False,6,18,34,1.509710605871564,8,0,100,28,16,2,1,0,1
MIDDLE,2022/03/08 00:21:37,Kayle,Graves,Kaisa,Aphelios,Karma,Tryndamere,Zed,Cassiopeia,Samira,Renata,1552,True,7,3,5,192,11507,13054,11652,11290,9924,15018,14155,17155,22115,15390,11397,15484,11301,17945,14434,False,False,2,17,29,1.1377451147832482,5,0,100,28,18,2,2,0,1
MIDDLE,2022/03/07 23:39:41,Tryndamere,RekSai,Kaisa,Zeri,Renata,Darius,Hecarim,Viktor,Aphelios,Thresh,2068,True,9,8,15,233,17634,12839,14643,16654,11493,29210,16901,46029,31284,12584,42107,32559,22797,28536,24718,False,False,3,14,50,1.456444630716548,5,0,100,40,41,2,2,0,0
MIDDLE,2022/03/07 23:10:57,Volibear,Diana,Tryndamere,Kaisa,Pyke,Akali,LeeSin,Ahri,Zeri,Sett,1301,False,0,5,2,180,7279,8650,7323,9472,6260,11454,13876,8610,11101,4613,20445,18222,20337,11985,14334,False,False,3,8,9,0.4603801409693217,3,0,100,13,26,0,0,0,0
MIDDLE,2022/03/07 22:39:11,Gragas,Viego,Akali,Aphelios,Thresh,Kennen,Rammus,Tryndamere,Samira,Nautilus,1242,False,3,5,0,162,6063,7633,7545,6678,5793,5624,10089,14437,10314,5219,14967,18887,13179,12535,10498,False,False,3,6,11,0.550024999425425,1,0,200,9,29,1,1,0,0
MIDDLE,2022/03/07 15:56:24,Sylas,LeeSin,Kaisa,Vayne,Nautilus,Gnar,Nidalee,Ahri,Samira,Blitzcrank,2011,True,11,4,8,277,13562,11439,18355,15376,8521,21576,13291,35713,14005,6867,32536,30140,14504,10301,18501,True,False,6,28,41,1.2382980002138535,12,0,100,29,28,0,2,0,0
MIDDLE,2022/03/07 15:22:43,Akshan,LeeSin,Kaisa,Cassiopeia,Leona,Gnar,Diana,Renekton,Aphelios,Nautilus,1640,False,2,6,2,221,10388,8993,10931,10408,6896,16698,9557,23077,7738,3857,13945,22659,14089,17962,16835,False,False,5,17,25,0.9445274902730023,4,0,200,14,29,1,2,0,0
MIDDLE,2022/03/07 14:54:35,Viego,Rakan,Kaisa,Kalista,Blitzcrank,Aatrox,Graves,Veigar,Lucian,Karma,1327,False,8,5,2,187,7157,6559,11229,10598,5977,6935,8648,18834,9264,6464,19480,15301,13392,15404,17459,False,False,2,13,38,1.7627195393166768,7,0,100,19,25,0,0,0,0
Invalid,2022/03/07 01:42:44,Kaisa,Tristana,133,False,0,0,0,9,694,17769,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
,2022/03/07 00:59:40,Kaisa,Rammus,0,False,0,0,0,0,0,0,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/07 00:15:56,Riven,LeeSin,Kaisa,Caitlyn,Lux,Akali,Taliyah,Pyke,Ezreal,Karma,1620,True,12,4,7,195,11964,14575,14675,12103,8684,13102,17970,29633,21185,15583,19913,29638,13218,19424,16281,False,False,3,15,37,1.405658881066216,3,0,100,40,22,2,1,0,1
Invalid,2022/03/06 22:33:56,Kaisa,Nasus,76,False,0,0,0,0,500,3327,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
JUNGLE,2022/03/06 02:59:48,Kennen,XinZhao,Vex,Ezreal,Yuumi,Shen,JarvanIV,Zoe,Aphelios,Rakan,1537,False,1,5,3,33,11217,8802,8876,8183,6679,17630,7984,19024,8043,7029,17013,27848,15356,17743,10793,False,False,7,9,32,1.275974576916368,8,2,100,12,31,0,2,0,0
MIDDLE,2022/03/06 02:38:25,Gnar,Diana,Ahri,Jinx,Nautilus,Shen,LeeSin,Ryze,Samira,Alistar,959,False,3,5,0,137,5532,5066,6196,4038,4251,7271,7007,6791,6670,5324,13391,16123,9387,6959,8458,False,False,2,7,14,0.913382382928066,2,0,100,6,30,0,0,0,0
MIDDLE,2022/03/06 02:00:18,Graves,Taliyah,Ryze,Aphelios,Thresh,TwistedFate,Viego,Rumble,Kaisa,Blitzcrank,1461,False,3,4,1,212,7884,9036,10294,11821,6277,9029,19544,7390,18395,4265,15875,22274,19123,20056,15994,False,False,5,11,25,1.0489136582272143,4,0,200,18,39,0,1,0,0
MIDDLE,2022/03/06 01:24:37,Camille,Volibear,Ryze,Jhin,Senna,Renekton,Hecarim,Ahri,Ezreal,Rakan,1718,False,4,4,5,225,9031,11750,11128,12289,8613,19918,21208,15502,20316,16638,29247,42450,21584,19454,17638,False,False,7,10,31,1.1118911965704559,7,0,200,21,33,0,2,0,0
MIDDLE,2022/03/06 01:02:05,Lulu,RekSai,Viktor,Jinx,Nautilus,Gangplank,Volibear,Ahri,Zeri,Soraka,977,False,0,5,2,124,5562,6197,5667,4912,3549,9259,5669,11321,5018,2999,10197,12658,9349,7341,8884,False,False,2,7,11,0.7265278957920148,2,0,100,5,23,1,0,0,0
MIDDLE,2022/03/06 00:12:03,Poppy,Viego,Veigar,Senna,TahmKench,Jayce,Hecarim,Ryze,Ezreal,Yuumi,2585,False,15,2,8,359,15613,16619,23794,14935,10986,20579,22710,44388,22275,13046,33043,46357,29910,34295,54953,False,False,5,27,92,2.1533352799697787,6,1,100,35,28,2,3,0,2
JUNGLE,2022/03/05 22:54:30,Sejuani,LeeSin,Leblanc,Aphelios,Karma,Aatrox,XinZhao,Caitlyn,Ryze,Soraka,2085,True,9,0,15,52,13716,14793,15360,14015,10121,20046,27749,29970,29693,13831,25494,29654,23903,27863,12470,False,False,8,19,55,1.606406292721255,15,4,200,29,17,2,4,0,0
MIDDLE,2022/03/05 20:36:47,Yone,Diana,Ryze,Samira,Nautilus,Renekton,Hecarim,Syndra,Jinx,Lulu,1372,False,2,1,3,231,7878,7449,9883,8577,5903,12647,6716,11938,12526,5817,15779,14533,11584,17385,14590,False,False,3,6,21,0.9385460625205817,5,0,100,9,27,0,0,0,0
Invalid,2022/03/05 02:38:20,Renata,MissFortune,194,False,0,0,0,23,1125,978,75,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/05 02:16:45,Vladimir,Viego,Tristana,Jinx,Leona,Poppy,LeeSin,Ahri,Ezreal,Shen,958,True,2,1,6,137,5628,9267,7635,7706,4935,9622,11939,9729,10869,2804,12474,12811,5774,8384,8325,False,False,3,8,12,0.7912911041233635,3,0,200,22,11,2,1,0,0
MIDDLE,2022/03/05 01:41:03,Tryndamere,Trundle,Veigar,Jinx,TahmKench,Poppy,Hecarim,Ryze,Aphelios,Thresh,1615,True,6,2,10,169,15199,10668,11051,12642,7183,19784,11069,17872,22067,7975,29697,30800,15201,11741,16912,False,True,6,22,41,1.5440777979617946,5,0,200,29,16,1,3,0,0
MIDDLE,2022/03/05 01:11:18,Gnar,RekSai,Azir,Caitlyn,Karma,Rumble,Hecarim,Ahri,Ezreal,Yuumi,1146,False,0,5,1,173,7026,5924,6755,7723,4718,5901,6943,9995,8829,4121,14396,14918,11105,8827,7805,False,False,3,9,17,0.9114160991601626,2,0,200,8,25,0,0,0,0
MIDDLE,2022/03/05 00:38:05,Irelia,LeeSin,Ryze,Zeri,TahmKench,Rumble,Viego,Veigar,Jinx,Nautilus,1302,False,1,6,3,187,8288,8314,8840,8613,5174,8376,10583,7845,9707,3891,14295,21450,17824,13294,10490,False,False,5,9,19,0.905551550150493,3,0,200,11,26,0,1,0,0
MIDDLE,2022/03/04 23:58:58,Tryndamere,Kindred,Ryze,Jinx,Lulu,Graves,Viktor,Karthus,Aphelios,TahmKench,1874,True,4,1,6,272,19114,13359,14318,15891,8607,32677,11103,14155,21153,3472,42142,24148,22400,18723,10719,False,False,4,11,38,1.235925369956618,7,0,100,32,22,2,3,0,2
MIDDLE,2022/03/04 23:28:27,Gnar,Shaco,Ahri,Jhin,Leona,Yasuo,Diana,Ryze,Jinx,Gragas,1423,False,7,3,6,198,9926,9039,11174,11229,6328,13576,10964,18036,18202,3955,16365,19741,13173,10112,10341,False,False,4,14,34,1.4624049590682187,4,0,100,26,18,1,1,0,0
JUNGLE,2022/03/04 22:49:33,Jayce,Diana,Zed,Draven,Nautilus,Irelia,LeeSin,Neeko,Caitlyn,Lux,1733,False,4,2,9,48,10498,11637,9682,16908,8613,19032,24708,9440,19493,5626,22798,21198,13730,20511,17796,False,False,9,11,28,1.0005089201957256,3,1,200,24,31,0,2,0,1
MIDDLE,2022/03/04 21:09:03,Tryndamere,Viego,Ryze,Xayah,Rakan,Gragas,LeeSin,Ahri,Jinx,Karma,2131,False,3,10,5,245,20354,12701,13022,15635,8652,22854,12442,13702,23184,6328,36193,32424,30739,22084,24204,False,False,4,7,28,0.8082626949551109,5,0,100,25,34,1,1,0,1
MIDDLE,2022/03/04 20:43:51,Rumble,LeeSin,Ryze,Jinx,TahmKench,Irelia,Diana,Alistar,Draven,Yasuo,957,True,4,1,8,134,5920,8081,7148,10433,5334,6104,8518,8370,12214,4899,6702,11790,8177,5516,7627,False,True,2,7,14,0.8804727054380269,2,0,100,25,4,0,2,0,0
MIDDLE,2022/03/04 20:04:30,Renekton,RekSai,Ryze,Aphelios,Thresh,Vayne,Poppy,Ahri,Jinx,Lulu,1276,False,3,4,4,184,8285,5549,9147,9033,5647,6064,4886,9166,9448,3067,14554,16935,11901,10653,12485,False,False,5,9,25,1.2098366846729622,6,0,200,12,25,0,2,0,0
MIDDLE,2022/03/04 19:17:51,Irelia,Viego,Ryze,Jhin,Yuumi,Kennen,Galio,LeeSin,Jinx,TahmKench,1481,False,2,7,7,186,11071,10299,9167,10076,6487,10518,17319,15257,16674,9058,25092,31891,21171,21804,13213,False,True,5,12,22,0.9068448746389394,4,0,100,22,39,1,0,0,0
MIDDLE,2022/03/04 18:50:32,Jayce,LeeSin,Ryze,Aphelios,Blitzcrank,Riven,Poppy,Vex,Lulu,Ezreal,1371,True,9,4,6,191,10916,11159,12558,10435,6768,18138,14215,20547,13502,8130,14827,23112,19292,11922,14480,False,False,1,5,22,0.9789044571006521,1,0,100,34,24,1,2,0,0
Invalid,2022/03/04 17:55:14,Gwen,Jax,377,False,0,0,0,0,1045,3590,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/04 00:40:09,Lulu,LeeSin,Ryze,Zeri,Alistar,Tryndamere,Zed,Ahri,Tristana,Morgana,925,True,5,0,5,140,3727,7660,8298,7133,5031,6666,8446,10301,8701,3593,8453,11069,8305,7106,8662,False,False,3,8,16,1.058412775386956,4,0,100,21,7,1,1,0,0
MIDDLE,2022/03/04 00:09:12,Cassiopeia,Volibear,Tristana,Zeri,Leona,Rumble,Hecarim,Zoe,Jinx,Nautilus,1261,True,5,3,4,153,11255,9737,9244,9880,5838,18122,10570,11426,10954,4209,18745,20882,9428,12252,13284,False,False,1,7,16,0.7714004965165974,3,0,200,23,24,1,3,0,0
JUNGLE,2022/03/03 23:33:44,Tryndamere,LeeSin,Corki,Ezreal,Leona,Poppy,Viego,Vex,Kaisa,Nautilus,1773,False,7,5,12,23,15384,11622,13623,11868,7393,21207,13379,24735,19071,6164,37428,23081,21682,22381,17506,False,False,8,16,41,1.413151771837331,9,1,200,29,28,0,2,0,0
MIDDLE,2022/03/03 22:44:52,Rumble,Diana,Tristana,Zeri,Gragas,Gnar,Hecarim,Katarina,Samira,Zac,1950,False,5,4,11,207,13851,14525,13532,14966,8150,31306,23275,31076,29149,10114,28002,29874,18855,27897,25709,True,False,2,13,41,1.2700085864526873,7,1,100,32,36,1,3,0,1
Invalid,2022/03/03 03:03:48,Yone,Malphite,174,False,0,0,0,15,884,13064,69,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/03 02:29:17,Rumble,LeeSin,Yone,Zeri,Lulu,Irelia,Viego,Veigar,Aphelios,Thresh,1931,True,3,3,10,249,11908,14454,14107,15480,9284,20238,19004,22257,28761,4712,19673,34493,21848,21520,9491,False,False,4,15,32,1.0126987709121744,4,0,100,28,23,2,3,0,1
MIDDLE,2022/03/03 01:53:19,Rumble,Viego,Neeko,Zeri,Annie,TahmKench,Kayn,Ahri,Aphelios,Jayce,1479,False,8,4,2,229,9206,8793,12826,8994,6970,17245,7031,16085,11052,12028,24183,26881,18139,21102,14388,False,False,2,5,26,1.0944015416583375,5,0,200,19,31,1,1,0,0
Invalid,2022/03/03 01:45:14,Leblanc,Graves,29,False,0,0,0,0,500,688,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/03 01:18:00,Lulu,Viego,Leblanc,Jhin,Lux,Poppy,Nidalee,Yone,Aphelios,Blitzcrank,1175,False,1,6,5,112,6049,6824,5774,8860,5072,7741,5204,10822,8924,4479,12420,13212,15260,10170,10161,False,False,3,11,15,0.78212946005799,6,0,100,14,27,0,0,0,0
MIDDLE,2022/03/03 00:45:39,Graves,Karthus,Tristana,Jinx,Sett,Akali,LeeSin,Ryze,Aphelios,Nautilus,1325,True,4,3,5,184,10015,9840,10077,13134,7696,10168,19791,15849,15978,8084,15334,17286,13433,11843,13796,False,False,3,16,31,1.4445146271971323,5,1,200,26,15,0,1,0,1
MIDDLE,2022/03/03 00:16:05,Graves,Ryze,Hecarim,Zeri,Alistar,Lulu,Diana,Yasuo,Kaisa,Nautilus,1502,False,2,6,5,200,12296,9759,8631,12335,7164,14907,11492,10090,21853,4229,21848,19509,29889,22949,23385,False,True,3,8,21,0.8418382594846345,4,0,100,20,44,2,1,0,0
MIDDLE,2022/03/02 23:38:59,Kennen,Hecarim,Tristana,Caitlyn,Lux,Singed,Kindred,Ahri,Varus,Karma,1350,True,7,3,0,192,12259,9110,12352,9264,6795,16830,7159,15660,12222,7701,16331,20949,14112,13234,10024,False,False,2,9,31,1.405081878930992,3,0,200,23,16,2,1,0,1
MIDDLE,2022/03/02 23:09:27,Graves,Viego,Ryze,Jhin,Yuumi,Gragas,Volibear,Orianna,Jinx,TahmKench,1426,False,4,4,2,192,11148,8352,9995,7854,5025,10694,10441,11553,6373,4836,14525,24060,17582,13157,6150,False,False,4,7,27,1.171117801164317,8,0,200,11,21,1,1,0,0
MIDDLE,2022/03/02 22:34:31,Kennen,Hecarim,Ryze,Zeri,Blitzcrank,Akali,Kindred,Galio,Jinx,Gragas,1715,False,2,6,10,207,12305,10855,11912,14726,6885,26366,12033,20930,27444,8099,20651,37250,22836,20595,24037,False,False,7,14,31,1.1112706081212047,7,0,200,24,35,0,2,0,1
MIDDLE,2022/03/02 15:20:35,RekSai,Graves,Corki,Zeri,Nautilus,Poppy,LeeSin,Viktor,Jinx,Karma,1702,True,7,7,7,208,9679,12673,12788,14928,7408,9045,9305,25637,39367,7893,25879,21999,18052,27419,17763,False,False,6,14,42,1.484741801695204,2,0,100,23,32,0,2,0,0
MIDDLE,2022/03/02 01:24:46,Gwen,Hecarim,Ahri,Zeri,Leona,Kennen,Viego,Sylas,Jinx,Thresh,1908,True,5,8,9,213,14401,12693,11898,15479,8239,25464,17714,22318,33411,5801,34882,34503,26938,24235,21771,True,False,4,7,19,0.6062222253007096,1,1,200,36,29,0,2,0,0
Invalid,2022/03/02 01:15:55,Ryze,Trundle,79,False,0,0,0,0,500,0,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
Invalid,2022/03/02 01:14:32,Neeko,Udyr,42,False,0,0,0,0,500,726,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
Invalid,2022/03/02 01:11:54,Ahri,Sivir,166,False,1,0,0,15,1261,957,384,True,False,NULL,0,0,NULL,0,0,100,1,0,NULL,0,NULL,NULL
MIDDLE,2022/03/02 00:48:48,Yone,Rengar,Ahri,Leona,Jhin,Jayce,Zed,Nunu,Jinx,TahmKench,1129,True,6,0,9,153,8772,9551,9612,4482,7523,7484,13475,13560,2536,7779,10170,16728,9900,9387,8808,True,False,3,13,31,1.681758734533218,8,0,100,23,12,2,0,0,0
MIDDLE,2022/03/01 23:56:50,Gwen,Shaco,Tristana,Ezreal,Karma,Graves,Talon,Ryze,Caitlyn,Nautilus,1489,True,4,6,12,184,12729,11749,9864,10779,6668,24899,13012,19929,15755,9150,22493,21215,18503,16082,14298,True,False,5,11,18,0.7504060713103601,3,0,200,30,22,0,0,0,0
MIDDLE,2022/03/01 22:03:56,Jayce,LeeSin,Ryze,Heimerdinger,Karma,Lucian,Viego,Galio,Draven,Senna,980,True,1,0,4,158,7755,9374,7354,5126,5057,6001,10627,6749,6594,4107,6377,13032,5068,6961,6206,False,False,1,6,9,0.5985954124263642,1,0,100,16,8,1,0,0,0
Invalid,2022/03/01 21:54:21,Ryze,Graves,209,False,0,0,0,21,1112,4590,27,False,False,NULL,1,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/01 21:25:41,Riven,XinZhao,Ryze,Xayah,Rakan,Volibear,Diana,Zed,Zeri,Yuumi,1470,False,3,3,5,221,7684,9424,10340,8777,7013,7566,11974,17246,13065,5823,16511,22222,20460,16870,14183,False,False,2,9,24,0.9807042402850709,3,0,100,16,26,2,1,0,0
MIDDLE,2022/03/01 15:47:34,Gwen,Hecarim,Tristana,Jinx,Bard,Graves,Olaf,Ryze,Jhin,Karma,1368,True,15,5,4,160,11971,10458,12799,9051,7854,12196,10517,24428,6352,6481,16480,22487,18960,12733,10034,False,True,3,6,16,0.737698226395331,2,0,100,30,16,2,1,0,1
MIDDLE,2022/03/01 15:02:43,Viego,Ahri,Irelia,Kaisa,Pyke,Renekton,Nidalee,Talon,Xayah,Rakan,2215,False,10,3,15,287,16568,17445,14614,14125,11060,34302,43496,21142,26404,10529,36739,30166,45725,23670,29027,True,False,3,16,39,1.0692530270310578,11,0,200,36,42,1,3,0,0
MIDDLE,2022/03/01 14:39:29,Gwen,LeeSin,Ahri,Jinx,Thresh,Sejuani,XinZhao,Zoe,Zeri,Leona,953,True,0,2,4,133,6974,6516,5648,8925,4254,10343,2954,6566,9999,3360,11986,9759,6811,4123,5110,False,False,2,10,19,1.2306346231363683,4,0,200,13,6,1,0,0,0
MIDDLE,2022/03/01 01:22:20,Irelia,LeeSin,Leblanc,Aphelios,Lulu,Jayce,Hecarim,Ahri,Jinx,Thresh,2037,True,4,7,6,234,15453,12409,13748,18507,8612,21069,10949,26752,29737,8280,31269,32058,30219,21348,17226,False,False,6,19,36,1.0887942242956783,7,0,200,28,32,0,2,0,1
MIDDLE,2022/03/01 00:24:48,Gangplank,Volibear,Ryze,Aphelios,Nautilus,Vladimir,RekSai,Syndra,Ezreal,Rakan,2166,False,11,7,18,284,15079,14560,18705,17037,9484,36404,23408,31455,27078,10363,29503,48896,32100,21007,30174,False,False,6,11,47,1.321438166743242,8,0,100,39,37,1,3,0,1
JUNGLE,2022/02/28 23:43:55,Gwen,LeeSin,Sylas,Jinx,Lulu,Riven,Viego,TwistedFate,Aphelios,Rakan,1330,True,7,1,7,16,7872,10428,11763,9768,6594,8367,11292,14103,10854,3460,16839,14510,15296,8169,4446,True,False,4,9,15,0.6899954846165448,2,2,100,20,12,0,3,0,1
MIDDLE,2022/02/26 05:26:52,Sion,Viego,Ryze,Jinx,Maokai,Jayce,Hecarim,Zoe,Aphelios,Pyke,1635,True,7,6,8,194,12285,14170,12712,14391,9463,17481,21583,19160,23049,11374,33540,29684,24859,17214,17280,False,False,1,7,26,0.965854052639759,7,0,100,45,24,2,3,0,1
MIDDLE,2022/02/26 04:55:16,Teemo,Hecarim,Ryze,Jinx,Karma,Lulu,Karthus,Zoe,Sett,Vayne,927,True,5,4,1,127,6419,8550,7381,10318,6492,7340,7375,9323,15406,8953,7828,13227,9780,8892,4996,False,False,1,5,10,0.6962024081522435,0,0,100,30,9,1,1,0,0
JUNGLE,2022/02/26 03:59:53,Jayce,LeeSin,Viktor,Ezreal,Leona,Graves,Zed,Vex,Cassiopeia,Blitzcrank,1346,False,7,4,4,13,8048,10092,8173,7162,5266,15433,11028,13709,12130,3236,15927,21146,12358,15285,13778,False,False,9,17,24,1.1006778388359764,3,0,100,14,32,0,0,0,0
MIDDLE,2022/02/26 03:27:29,Heimerdinger,RekSai,Leblanc,Jinx,Nautilus,Jayce,Hecarim,Lulu,Ezreal,FiddleSticks,1623,False,4,4,4,237,7529,11011,11173,12124,6312,18462,9346,13881,17931,5618,16455,28420,18240,19395,20073,False,False,3,16,39,1.4565555367134746,5,0,200,17,35,2,1,0,0
MIDDLE,2022/02/26 02:41:37,Gangplank,Kindred,Leblanc,Jinx,TahmKench,Hecarim,Gragas,Ahri,Aphelios,Thresh,1908,True,10,3,12,163,13261,14903,12782,17935,9390,24728,20909,29448,32252,12520,24789,26695,23434,17539,23262,False,False,5,20,54,1.7213278527683091,7,0,200,39,22,1,4,0,1
MIDDLE,2022/02/26 02:11:33,Irelia,Ahri,Viego,Senna,TahmKench,Jayce,Orianna,Nidalee,Varus,Pyke,1411,False,5,4,2,189,9871,11132,9861,7690,7679,12294,12078,10335,9011,4052,24291,18503,19718,16350,21647,False,False,2,11,32,1.3962958186175902,8,0,100,15,31,1,1,0,1
MIDDLE,2022/02/26 01:17:30,Gnar,Graves,Lissandra,Jinx,Lulu,Rumble,RekSai,Leblanc,Zeri,Yuumi,2304,False,5,3,12,268,15260,12255,15159,21037,10812,29195,9030,22304,38621,6949,51685,31354,28262,29181,19879,False,False,1,11,30,0.7907214281329465,7,0,100,26,35,1,1,1,0
JUNGLE,2022/02/26 00:42:13,Tryndamere,Volibear,Syndra,Aphelios,TahmKench,Talon,Akali,Rumble,Varus,Soraka,1398,False,6,3,6,25,7096,9293,8138,10219,5186,7742,14862,12113,11789,7008,26928,20878,18263,13829,18733,False,False,6,17,34,1.477875152045737,7,2,200,13,34,0,2,0,0
MIDDLE,2022/02/25 22:23:05,Jayce,LeeSin,Ryze,Varus,Leona,Malphite,Hecarim,Syndra,Aphelios,Nautilus,1766,True,13,7,7,190,13058,12467,13898,15292,10358,25672,22002,25853,35085,8210,22560,39002,28014,15081,19607,False,False,1,4,15,0.542542637910592,4,0,200,44,30,1,3,0,1
JUNGLE,2022/02/25 21:34:45,Gwen,LeeSin,Ahri,Jhin,Karma,Graves,JarvanIV,Zoe,TahmKench,Senna,1839,False,7,2,12,44,11869,11583,12330,12512,6788,22351,19153,18613,25089,10694,33607,27347,24359,17357,14786,False,False,3,12,28,0.9341159463725952,4,0,100,22,26,2,0,0,0
MIDDLE,2022/02/25 21:02:11,Gragas,Hecarim,Irelia,Zeri,Rell,Tryndamere,Diana,Yone,Jinx,Nautilus,1283,False,5,8,1,168,6477,10681,8727,8588,5296,5970,16352,12011,12060,5097,17465,26434,18766,14328,12288,True,False,4,10,16,0.7728463193052189,2,0,200,20,26,0,0,0,0
MIDDLE,2022/02/25 14:48:38,Jayce,Zac,Ryze,Aphelios,TahmKench,Irelia,XinZhao,Galio,Jinx,Thresh,1099,False,1,0,0,173,4704,6438,6683,5383,3928,8911,6069,6815,6069,2851,13055,20035,6129,7539,10788,False,False,4,9,19,1.040854109674226,1,0,100,4,23,0,1,0,0
JUNGLE,2022/02/25 01:13:56,Azir,LeeSin,Yone,Zeri,Leona,Aatrox,Hecarim,Syndra,Jinx,Thresh,958,True,3,0,5,9,8241,6899,6072,8764,4455,13733,5559,5301,11101,3239,4824,9300,7527,9060,10615,False,False,3,8,20,1.2757651312403941,3,0,100,19,10,1,0,0,0
MIDDLE,2022/02/25 00:47:31,Tryndamere,Nocturne,Ryze,Jinx,Thresh,Jayce,RekSai,Ahri,Ezreal,Karma,1107,False,1,6,1,159,7588,6483,6094,5350,4606,8165,4774,6146,5307,2596,17534,18982,13100,11205,9590,False,False,5,9,13,0.7069866507028512,1,0,200,8,23,0,1,0,0
MIDDLE,2022/02/25 00:23:49,Irelia,Ivern,Ryze,Jhin,Karma,Graves,LeeSin,Lux,Caitlyn,Nautilus,965,False,1,2,1,146,5817,5346,5530,5489,3823,3733,3646,5272,3832,5516,6967,6203,6734,6406,7098,False,False,3,7,13,0.848085887299657,3,0,200,6,13,0,0,0,0
MIDDLE,2022/02/24 23:57:33,Sion,LeeSin,Ahri,Aphelios,Lulu,Jayce,Diana,Galio,Jinx,Blitzcrank,1264,False,4,2,1,177,6807,8604,8395,7154,4839,9415,7859,12245,10910,4356,24611,23189,9871,13723,9115,False,False,6,14,25,1.1879806509063595,4,0,100,13,24,0,0,0,0
MIDDLE,2022/02/24 20:41:22,Jayce,RekSai,Ryze,Tristana,Sett,Gnar,Nidalee,Yone,Zeri,Alistar,1675,False,7,5,7,273,10787,9688,14106,8662,6851,27918,12859,25614,9427,5764,16541,23452,27049,21357,21706,False,True,4,10,29,1.0671615453421615,3,0,200,18,32,1,2,0,0
JUNGLE,2022/02/24 14:46:37,Gwen,XinZhao,Ryze,Zeri,Lulu,Fiora,RekSai,Vex,Jinx,TahmKench,1377,False,2,6,8,25,8553,7970,8766,11266,6865,12113,8294,11027,15631,5128,21454,24440,24704,19647,17034,False,False,9,12,28,1.2548705296563631,4,1,200,17,42,1,1,0,0
Invalid,2022/02/24 00:27:27,Ezreal,Shyvana,1201,False,1,3,0,37,3806,1529,4028,False,False,NULL,1,2,NULL,0,0,100,1,3,NULL,0,NULL,NULL
JUNGLE,2022/02/24 00:24:36,Ezreal,Karma,Renekton,113,False,0,0,0,2,550,528,0,119,0,8,False,False,0,0,0,0,0,0,100,0,0,0,0,0,0
MIDDLE,2022/02/23 00:37:18,Gwen,Zed,Ryze,Jinx,Karma,Sett,Talon,Ahri,Aphelios,Lulu,916,True,0,3,3,122,6708,7512,5262,7901,6049,7168,6926,3770,8081,6097,8046,8469,8684,8767,6026,False,False,4,7,14,0.973991020067281,3,0,200,16,7,1,2,0,0
MIDDLE,2022/02/22 22:53:26,Graves,Poppy,Ryze,Ezreal,Leona,Gnar,Hecarim,Zoe,Jinx,Nautilus,1177,False,3,4,2,155,6077,5223,7414,9444,4996,10646,3824,10387,18637,3758,15321,16070,16482,13563,10933,False,False,4,7,14,0.7144283339363187,3,0,100,10,29,0,0,0,0
