individualPosition,gameStarttimeTSamp,同隊-TOP,同隊-JUNGLE,同隊-MIDDLE,同隊-BOTTOM,同隊-UTILITY,敵隊-TOP,敵隊-JUNGLE,敵隊-MIDDLE,敵隊-BOTTOM,敵隊-UTILITY,timePlayed,勝負,擊殺,死亡,助攻,CS,經濟-TOP,經濟-JUNGLE,經濟-MIDDLE,經濟-BOTTOM,經濟-UTILITY,傷害-TOP,傷害-JUNGLE,傷害-MIDDLE,傷害-BOTTOM,傷害-UTILITY,承傷-TOP,承傷-JUNGLE,承傷-MIDDLE,承傷-BOTTOM,承傷-UTILITY,firstBloodKill,firstBloodAssist,controlWardsPlaced,wardsPlaced,visionScore,visionScorePerMinute,wardsKilled,dragonkills,teamId,隊伍擊殺數,隊伍死亡數,teamRiftHeraldKills,teamDragon,teamElderDragonKills,teamBaronKills
MIDDLE,2021/09/26 15:11:41,Aatrox,Viego,Velkoz,Vayne,Vex,Yasuo,FiddleSticks,Viktor,Ezreal,Blitzcrank,2806,False,10,10,19,227,19066,18081,17295,17025,17462,36587,15951,50334,29228,55003,80121,54782,32494,42558,33161,False,False,NULL,21,66,NULL,5,1,100,57,61,NULL,4,NULL,NULL
UTILITY,2021/09/22 23:31:18,Poppy,JarvanIV,AurelionSol,Caitlyn,Soraka,Teemo,XinZhao,Zed,Aphelios,Blitzcrank,1267,False,2,8,5,5,5020,7646,4824,5475,5287,7483,9537,5621,9971,4019,13480,20194,12821,14852,11217,False,False,NULL,13,34,NULL,3,0,200,12,29,NULL,0,NULL,NULL
BOTTOM,2021/09/21 03:52:56,Shen,MasterYi,Sylas,Ashe,Amumu,Yasuo,Kindred,Yone,MissFortune,Nautilus,1652,False,6,3,8,190,6717,8845,10751,10154,7513,6056,10544,16856,13534,7567,20650,24865,30493,17636,13293,False,False,NULL,9,22,NULL,2,0,100,25,34,NULL,2,NULL,NULL
BOTTOM,2021/09/21 03:14:20,Camille,FiddleSticks,Samira,Orianna,Blitzcrank,Jax,Nocturne,Anivia,Jhin,Taric,1557,False,2,7,3,147,8456,7380,7900,7262,6282,13987,8745,7916,9989,5356,30529,20988,15048,17459,16475,False,False,NULL,4,6,NULL,2,0,100,14,39,NULL,0,NULL,NULL
UTILITY,2021/09/21 02:31:18,Quinn,Viego,Galio,KogMaw,Soraka,DrMundo,LeeSin,Ahri,Ezreal,Blitzcrank,2014,True,2,9,18,15,20770,11742,11962,14077,9293,65988,14300,27953,31490,7716,31714,39489,28043,25929,22010,False,False,NULL,28,59,NULL,5,0,100,40,32,NULL,4,NULL,NULL
BOTTOM,2021/09/21 01:59:45,Akali,MasterYi,Sylas,Samira,Seraphine,Irelia,Shaco,Veigar,Varus,Blitzcrank,1301,True,2,2,4,139,8919,9594,10143,7779,6495,7525,16831,12590,5953,8810,8421,15488,10537,9317,5374,False,True,NULL,6,16,NULL,6,0,200,27,10,NULL,2,NULL,NULL
BOTTOM,2021/09/21 01:26:42,Sylas,Olaf,Zoe,Tristana,Janna,Sett,Ekko,Yone,Vayne,Brand,1684,False,5,6,6,159,7383,9678,9219,9725,6898,13432,14306,19192,14602,7822,27033,33188,19162,19138,15632,False,False,NULL,8,20,NULL,6,0,200,22,32,NULL,1,NULL,NULL
BOTTOM,2021/09/21 00:53:46,Darius,Nunu,Yone,Vayne,Lulu,Fiora,LeeSin,Akshan,Lucian,Karma,1656,False,3,6,1,159,7347,8107,8889,8882,6189,2484,9125,9955,8412,5320,14955,26961,13043,17815,11452,True,False,NULL,6,12,NULL,2,0,100,11,25,NULL,1,NULL,NULL
BOTTOM,2021/09/21 00:20:04,Darius,Talon,Pantheon,MissFortune,Seraphine,Malphite,Khazix,Sylas,Vayne,Yuumi,1625,False,1,12,6,119,11496,12009,7647,7023,6315,12611,21202,14156,8950,8294,18077,34064,18099,19819,17647,False,True,NULL,7,11,NULL,1,0,200,24,42,NULL,2,NULL,NULL
BOTTOM,2021/09/20 23:51:00,Tristana,Malphite,Sylas,Caitlyn,Senna,Urgot,Pyke,Akali,Aphelios,LeeSin,1428,True,2,5,8,126,7828,10391,17561,8344,6729,9586,16061,31056,11639,6877,14565,14747,29735,11844,8879,False,False,NULL,4,10,NULL,1,0,100,31,25,NULL,2,NULL,NULL
BOTTOM,2021/09/20 23:17:20,Nidalee,Chogath,Zed,Vayne,Braum,Malphite,Riven,Cassiopeia,Tristana,Nautilus,1712,True,7,4,9,172,9507,11312,13268,11304,7592,16257,13877,20367,16756,7119,13792,30821,12910,12224,14673,False,False,NULL,6,22,NULL,4,0,100,34,12,NULL,2,NULL,NULL
BOTTOM,2021/09/19 02:48:10,Darius,Nunu,Yasuo,Tristana,Zilean,Mordekaiser,Rammus,Tryndamere,Ashe,Senna,1372,False,4,6,1,130,7121,7209,6350,8378,6127,12822,4491,7714,9543,7222,12393,17206,12641,13517,7525,False,False,NULL,7,24,NULL,4,0,200,10,24,NULL,0,NULL,NULL
BOTTOM,2021/09/19 01:31:48,Yorick,Ekko,Lux,Tristana,Shaco,TahmKench,Poppy,Annie,Ezreal,Thresh,1680,True,2,5,8,148,10299,13682,13055,10036,7086,18208,24153,29936,12522,8323,32997,29271,8948,16278,13731,False,False,NULL,8,13,NULL,1,0,100,37,21,NULL,3,NULL,NULL
BOTTOM,2021/09/19 00:46:39,Gwen,Amumu,Fizz,Vayne,Yuumi,Sylas,LeeSin,Zed,Samira,Lux,2342,True,11,11,11,239,20463,14792,16646,16443,10776,38824,29978,41625,22727,9298,45474,35704,40936,32841,8838,False,False,NULL,13,29,NULL,5,1,200,52,42,NULL,3,NULL,NULL
BOTTOM,2021/09/19 00:11:08,Sylas,Zed,Sett,Tristana,Leona,Trundle,Fiora,Katarina,MissFortune,Alistar,1692,False,8,5,8,197,9055,9692,10239,12698,7324,14044,19165,18927,19800,6543,20583,20315,23843,17884,16082,False,False,NULL,11,19,NULL,4,0,100,28,31,NULL,0,NULL,NULL
BOTTOM,2021/09/18 23:21:29,Yorick,Graves,MonkeyKing,Vayne,Thresh,Singed,XinZhao,Leblanc,Tristana,Sona,1911,True,17,3,5,208,13404,16661,13163,16372,10356,17128,32492,20375,30321,8297,27611,18677,22674,23480,17801,False,False,NULL,8,16,NULL,3,0,200,45,23,NULL,4,NULL,NULL
BOTTOM,2021/09/18 22:50:54,Malphite,Trundle,Tryndamere,Tristana,Blitzcrank,Kennen,Hecarim,Irelia,MissFortune,Janna,1525,True,13,9,15,137,12216,12148,10183,12540,7800,17854,12653,18053,26168,8347,11090,30840,33693,21583,19121,False,False,NULL,5,10,NULL,1,0,200,42,36,NULL,2,NULL,NULL
BOTTOM,2021/09/18 22:06:52,Malphite,Kayn,Pantheon,Tristana,FiddleSticks,Lucian,Morgana,TwistedFate,Jhin,Teemo,2336,False,22,11,14,214,11924,21273,9942,21276,15119,19970,31458,9899,49221,38551,32822,53844,35390,38994,39480,False,False,NULL,7,26,NULL,6,1,100,61,56,NULL,4,NULL,NULL
BOTTOM,2021/09/18 21:25:46,Fiora,LeeSin,Sylas,Tristana,Lux,Illaoi,JarvanIV,Fizz,Yasuo,Amumu,2123,True,8,12,18,158,18763,13772,12576,14315,13328,47969,13494,20774,19178,25082,47120,32710,36144,27241,15569,False,False,NULL,12,26,NULL,6,0,100,42,37,NULL,3,NULL,NULL
BOTTOM,2021/09/18 20:53:40,Camille,MasterYi,Lucian,Vayne,Xerath,Pantheon,Kayn,Zed,Ezreal,Brand,1657,True,3,7,10,117,15211,13904,16435,8970,8025,33912,18595,30774,7141,12888,36846,31012,22465,18472,9561,False,False,NULL,9,12,NULL,1,0,100,49,32,NULL,2,NULL,NULL
BOTTOM,2021/09/18 20:22:43,Darius,Gragas,Yone,Tristana,Maokai,Teemo,Talon,Viego,Vayne,Xerath,1324,False,1,6,4,106,7146,7034,6096,6073,6144,5591,10150,10060,6778,6433,16337,21514,14538,13508,18749,False,True,NULL,6,8,NULL,1,0,200,12,30,NULL,0,NULL,NULL
BOTTOM,2021/09/18 19:52:32,Chogath,Kled,Darius,Vayne,Morgana,Sett,Tryndamere,Yasuo,Lucian,Blitzcrank,1353,True,8,3,5,127,8538,11439,12359,9548,6962,11020,15894,16956,18078,9268,16472,21027,25240,11867,7011,True,False,NULL,8,16,NULL,2,0,200,32,14,NULL,3,NULL,NULL
TOP,2021/09/12 21:12:42,Vayne,Shaco,Anivia,Jinx,Lulu,Graves,FiddleSticks,Renekton,Aphelios,Thresh,2520,False,4,14,6,217,13426,19695,18798,16327,9649,27180,33697,50951,36065,4215,38118,37394,42385,27215,23523,False,False,NULL,15,36,NULL,4,0,100,42,50,NULL,3,NULL,NULL
TOP,2021/09/12 20:30:22,Malphite,Amumu,Ahri,Varus,Veigar,JarvanIV,Yorick,Pyke,Tristana,Seraphine,1464,False,4,6,4,110,7370,8624,7855,6818,6366,9081,14378,16671,9266,10703,16878,26829,15223,14930,11951,False,False,NULL,5,10,NULL,0,0,100,15,38,NULL,0,NULL,NULL
TOP,2021/09/12 19:58:02,Malphite,Nocturne,TwistedFate,Caitlyn,Lux,Jax,LeeSin,Lissandra,Ezreal,Morgana,1360,False,2,8,1,103,6260,7323,8137,7084,5055,9949,7012,7709,4685,10540,15481,26339,13688,14035,10443,False,False,NULL,6,10,NULL,3,0,200,7,39,NULL,1,NULL,NULL
BOTTOM,2021/09/12 19:20:20,Fiora,XinZhao,Yasuo,Samira,Pyke,TahmKench,LeeSin,Akali,Lucian,Seraphine,1751,False,4,7,3,186,8695,10094,11000,10096,8034,20654,14574,17200,12969,8411,30545,36922,20629,18848,19482,True,False,NULL,9,21,NULL,6,0,200,16,38,NULL,0,NULL,NULL
BOTTOM,2021/09/12 18:50:39,Renekton,Kindred,Leblanc,MissFortune,Bard,Jax,Amumu,Ryze,Vayne,Nautilus,1417,False,3,9,2,126,8073,7930,10302,7318,6236,12476,10269,18907,11261,6696,31347,26001,19766,14118,14733,False,False,NULL,9,18,NULL,4,0,200,20,39,NULL,0,NULL,NULL
TOP,2021/09/11 22:31:52,Irelia,Kindred,Xerath,MissFortune,Zilean,Sett,Khazix,Talon,Caitlyn,Pyke,1825,True,2,7,8,167,10063,19168,10930,11255,9478,10166,53036,24416,14584,11163,26154,34521,15170,17527,21738,False,False,NULL,7,13,NULL,1,0,200,43,32,NULL,3,NULL,NULL
BOTTOM,2021/09/11 21:50:48,Jax,Kayn,Sylas,Ezreal,Lux,Nasus,JarvanIV,Katarina,Sivir,Thresh,1537,False,4,10,5,128,8421,10148,9612,8450,6988,8350,14339,17217,14753,14047,15736,26700,20273,19709,9726,True,False,NULL,4,4,NULL,0,0,200,25,30,NULL,1,NULL,NULL
BOTTOM,2021/09/11 21:14:51,Ryze,Warwick,Swain,Caitlyn,Braum,Teemo,KogMaw,Viego,Ezreal,Nautilus,1457,False,1,6,1,139,8985,6952,7982,6646,5187,10286,5949,13785,6315,2747,17362,29340,18161,12847,9730,False,False,NULL,8,15,NULL,2,0,100,8,29,NULL,0,NULL,NULL
BOTTOM,2021/09/11 20:48:21,TahmKench,MasterYi,Ryze,Tristana,Swain,Sett,Kayn,Sylas,Samira,Morgana,1224,True,3,3,5,120,8152,8901,7041,7057,5201,10550,8678,15502,10456,3833,13182,17583,12775,11173,8280,False,False,NULL,7,19,NULL,7,0,100,21,16,NULL,2,NULL,NULL
BOTTOM,2021/09/11 19:55:27,Tryndamere,Khazix,Yasuo,Vayne,Senna,Irelia,Taliyah,Yone,Tristana,Leona,1883,True,8,7,10,168,16658,12094,16258,12690,11054,31262,26934,26405,19843,17395,55408,29674,23953,26684,22245,False,False,NULL,9,21,NULL,2,0,200,48,40,NULL,4,NULL,NULL
BOTTOM,2021/09/11 19:20:17,Gwen,Viego,Yone,Tristana,Nautilus,Akshan,LeeSin,Fizz,Ezreal,Karma,1765,False,12,7,2,170,12432,7834,9337,12967,8029,27748,3566,17918,18228,9541,37625,15930,27296,20742,20857,False,False,NULL,9,19,NULL,1,0,200,28,41,NULL,0,NULL,NULL
BOTTOM,2021/09/11 18:45:47,Tryndamere,Graves,Zilean,Vayne,Lulu,Darius,MasterYi,Leblanc,Jhin,Senna,1680,False,3,9,0,133,10412,8459,7848,8262,6190,15884,9893,16090,7751,5631,27902,18764,14492,17503,9337,False,False,NULL,11,18,NULL,2,0,200,10,28,NULL,0,NULL,NULL
BOTTOM,2021/09/08 22:22:24,Lucian,Trundle,Katarina,Tristana,Xerath,Vladimir,Khazix,Akali,Vayne,Seraphine,2430,False,7,12,15,182,14956,15946,15475,14139,10081,21915,22724,31024,26274,19914,26317,61650,35600,35000,23844,False,False,NULL,13,33,NULL,4,0,100,36,49,NULL,1,NULL,NULL
UTILITY,2021/09/08 21:56:16,Renekton,Mordekaiser,Fizz,Ziggs,Soraka,Volibear,Elise,Katarina,Sivir,Ashe,892,True,1,1,6,6,6584,6274,6842,4330,3981,11212,4887,7408,4364,2977,12779,10395,5995,4329,4446,False,False,NULL,7,14,NULL,1,0,100,17,5,NULL,1,NULL,NULL
BOTTOM,2021/09/08 21:22:01,Kindred,Amumu,Zed,Vayne,MissFortune,Maokai,JarvanIV,Malphite,Ezreal,Xerath,1661,False,2,10,2,136,10592,11160,9030,7786,7353,25744,19637,12905,9323,10431,24924,23858,21963,20750,14239,False,False,NULL,7,10,NULL,1,0,100,21,40,NULL,0,NULL,NULL
TOP,2021/09/08 16:46:11,Pyke,Garen,Talon,Nunu,Ashe,Zed,MasterYi,Maokai,Aphelios,Orianna,994,True,3,1,2,74,5994,5279,8431,5973,6122,3852,2971,11788,5501,7432,5197,5550,9112,12049,6353,False,False,NULL,0,0,NULL,0,0,100,24,8,NULL,0,NULL,NULL
JUNGLE,2021/09/08 16:04:53,Soraka,Kalista,Ryze,Sylas,LeeSin,Camille,LeeSin,Lux,Yasuo,Irelia,1213,False,0,3,7,12,4853,7581,6116,5963,7972,2912,10346,10391,11713,9045,5518,18370,10691,19548,20071,False,False,NULL,10,22,NULL,0,0,100,18,27,NULL,0,NULL,NULL
BOTTOM,2021/09/07 22:16:34,Mordekaiser,LeeSin,Akshan,Caitlyn,Morgana,Vayne,Kindred,Yone,Varus,Lux,1749,True,10,4,9,171,10945,12047,13449,13549,12333,10931,17499,19161,15950,17147,25946,35788,19269,22759,19807,False,False,NULL,8,20,NULL,2,0,100,46,22,NULL,4,NULL,NULL
BOTTOM,2021/09/07 21:48:00,Aatrox,Volibear,Sett,Vayne,Velkoz,Camille,Zac,Sylas,Ezreal,Lux,1281,False,1,10,2,112,7477,5933,7392,6376,5162,11997,6630,7273,5451,10037,21171,19026,15119,15800,7976,False,False,NULL,4,8,NULL,2,0,100,8,34,NULL,0,NULL,NULL
BOTTOM,2021/09/07 21:16:34,Sett,Jax,DrMundo,Vayne,Pantheon,Volibear,Viego,Zed,Yone,Yasuo,1433,True,9,5,6,131,12380,7971,9910,10995,9812,26446,7493,12381,11126,15592,25551,17421,18257,14429,14732,False,False,NULL,7,19,NULL,1,1,200,33,19,NULL,3,NULL,NULL
BOTTOM,2021/09/07 20:26:53,Nasus,Ekko,Renekton,Ezreal,Viktor,Jayce,Shaco,Orianna,Tristana,Lulu,2288,False,12,9,9,218,14355,14385,11378,17304,11637,15343,23573,9727,37761,31213,50075,43277,38800,36427,20265,False,False,NULL,10,24,NULL,4,0,100,33,49,NULL,1,NULL,NULL
BOTTOM,2021/09/07 19:53:46,Fiora,Graves,Akshan,Tristana,Morgana,Tryndamere,Sylas,Ekko,Varus,Alistar,1604,False,2,9,9,130,12096,8995,13730,8673,8293,21852,15376,27189,11464,13338,32673,18392,17201,15501,14617,False,False,NULL,8,18,NULL,4,0,100,28,38,NULL,1,NULL,NULL
BOTTOM,2021/09/07 19:14:59,Yone,Amumu,Yasuo,Vayne,Neeko,Trundle,Vi,Pantheon,Lucian,Xerath,2065,True,3,8,18,202,14161,16815,15639,13635,12061,17913,33577,25986,15351,22945,21872,27487,33687,24268,18101,False,False,NULL,10,24,NULL,6,0,200,44,28,NULL,4,NULL,NULL
BOTTOM,2021/09/04 18:34:11,Fiora,Zac,Irelia,Tristana,Blitzcrank,Garen,Lillia,Yone,Ashe,Leona,1992,True,18,8,3,188,12296,12948,13869,16911,9577,19595,29912,22806,25409,9090,29690,41828,35489,22674,19877,True,False,NULL,11,33,NULL,6,1,200,39,32,NULL,4,NULL,NULL
BOTTOM,2021/09/04 18:08:14,Sett,Ekko,Annie,Tristana,Nautilus,Shen,Lillia,Leblanc,Twitch,Neeko,1231,True,15,4,8,131,7457,6964,7807,11952,7200,12731,4955,9051,20014,7903,20753,17131,5109,12932,13230,False,False,NULL,4,9,NULL,2,0,200,29,17,NULL,2,NULL,NULL
BOTTOM,2021/09/04 17:41:22,Kennen,Viego,Cassiopeia,Tristana,Blitzcrank,Rengar,Lillia,Ziggs,Jinx,Morgana,1284,True,15,1,3,157,6619,7423,8886,12186,7098,12741,3532,16470,19490,5791,16232,18126,12711,13477,9210,False,True,NULL,7,14,NULL,2,0,100,31,10,NULL,2,NULL,NULL
BOTTOM,2021/09/04 17:02:00,Darius,Kindred,Kassadin,Ezreal,Velkoz,Lillia,MasterYi,Tristana,Kalista,Galio,1809,False,4,9,5,126,12890,7940,8837,9916,8926,29703,10239,7799,21057,19997,37753,28811,27180,25562,14156,False,False,NULL,7,12,NULL,0,0,100,23,42,NULL,1,NULL,NULL
TOP,2021/08/30 16:44:55,Vayne,Ziggs,Yasuo,Viego,Pyke,Darius,Lucian,TwistedFate,Thresh,Warwick,1192,True,1,6,6,113,7628,10658,14016,8853,7766,9644,20896,22895,11280,3894,10625,5082,14799,20749,7718,False,False,NULL,4,11,NULL,0,0,100,32,19,NULL,2,NULL,NULL
UTILITY,2021/08/30 16:08:23,Vayne,MasterYi,Zed,Yasuo,Velkoz,Ezreal,Sylas,Warwick,Kaisa,Morgana,1780,True,5,7,4,35,14279,16459,11131,11693,9752,30799,26996,16984,10188,24335,25862,27918,15280,17648,14181,False,False,NULL,20,48,NULL,5,0,200,39,33,NULL,4,NULL,NULL
BOTTOM,2021/08/30 15:30:51,Sett,Aatrox,Ryze,Ashe,Morgana,Garen,Kayn,Sylas,Lucian,Yuumi,1711,False,4,9,18,100,8403,14021,10369,9834,13099,12663,27476,15083,15609,23209,29610,53591,25857,18375,23863,True,False,NULL,13,36,NULL,2,0,200,38,46,NULL,1,NULL,NULL
BOTTOM,2021/08/30 14:56:53,Malphite,Pantheon,Leblanc,Ashe,Ezreal,Warwick,Ekko,Ahri,Akshan,Swain,1716,False,0,8,7,92,8501,9708,9685,6906,9995,13082,7029,9420,9714,15059,15593,19107,14605,16133,12284,False,False,NULL,9,18,NULL,3,0,100,15,26,NULL,1,NULL,NULL
BOTTOM,2021/08/30 14:23:27,Aatrox,XinZhao,Malphite,Ezreal,Lux,Camille,MasterYi,Diana,Varus,Annie,1654,False,7,8,5,162,9978,10613,7846,10230,7037,16425,12856,10938,14021,11238,29755,25719,16491,22307,10539,True,False,NULL,10,23,NULL,7,0,100,21,36,NULL,0,NULL,NULL
JUNGLE,2021/08/29 00:32:22,Darius,Ekko,Talon,Vayne,Lulu,Kennen,Amumu,Katarina,Ezreal,Lux,1308,False,1,7,0,73,6813,6935,7982,4954,4417,8030,5844,14599,2252,2715,17223,20471,20329,12593,10705,False,False,NULL,7,14,NULL,0,0,100,12,25,NULL,0,NULL,NULL
BOTTOM,2021/08/28 23:50:54,Rengar,Amumu,Leblanc,Ashe,Leona,Garen,Kayn,Cassiopeia,Ezreal,Malphite,2199,True,7,3,11,252,15280,15600,16032,14261,9279,36175,25844,35927,21446,8922,48750,29646,23020,15822,23916,False,False,NULL,7,24,NULL,3,0,100,47,26,NULL,5,NULL,NULL
BOTTOM,2021/08/24 23:51:49,Nasus,Kayn,Syndra,Ezreal,Lulu,Shaco,Graves,Akshan,Kaisa,Alistar,944,False,1,5,2,78,4863,5348,3484,4565,4292,4803,6016,3103,7438,3252,12692,15419,7619,8026,7109,False,False,NULL,4,5,NULL,0,0,200,6,24,NULL,0,NULL,NULL
BOTTOM,2021/08/24 23:22:22,Shaco,Teemo,Akshan,Tristana,Lulu,TahmKench,Nocturne,Galio,MissFortune,Heimerdinger,1276,True,4,2,4,123,8257,6220,13122,7653,5070,11437,12556,24507,5637,1799,15021,13252,8501,11036,5313,False,False,NULL,7,16,NULL,1,0,100,31,12,NULL,2,NULL,NULL
BOTTOM,2021/08/24 22:55:24,Riven,Khazix,Sylas,Vayne,Leona,Quinn,JarvanIV,Vladimir,Ashe,Lux,1162,False,1,8,4,70,6285,5950,6070,5300,4142,10368,4995,5151,3934,2999,20937,15804,17910,14303,11741,False,False,NULL,4,5,NULL,0,0,200,12,41,NULL,0,NULL,NULL
BOTTOM,2021/08/24 22:25:53,Kassadin,Lillia,Sylas,Ashe,Xerath,Swain,Karthus,Cassiopeia,Sivir,MissFortune,1475,True,2,1,11,78,10518,9313,11603,6627,8448,10136,11347,21055,4861,12176,16812,24065,21942,11062,8569,False,False,NULL,6,15,NULL,2,0,200,30,12,NULL,2,NULL,NULL
BOTTOM,2021/08/24 22:03:56,Ashe,Hecarim,Renekton,Vayne,Soraka,Sejuani,Shaco,Akshan,MissFortune,Pyke,969,False,1,5,0,66,3817,4911,5410,4047,3460,5267,1902,4429,1431,2066,11043,12105,11793,6356,6145,False,False,NULL,6,7,NULL,0,0,200,5,28,NULL,0,NULL,NULL
BOTTOM,2021/08/24 21:19:34,Darius,MasterYi,Pantheon,Samira,Rell,Yasuo,Nidalee,Xerath,Jhin,Gragas,1895,False,4,11,9,160,10710,17901,10144,10348,8501,11421,39131,10871,9009,8815,29736,27806,28019,22507,19797,False,False,NULL,10,21,NULL,3,0,100,35,35,NULL,0,NULL,NULL
BOTTOM,2021/08/17 23:50:29,Jax,Udyr,Xerath,Vayne,Morgana,JarvanIV,Nocturne,Ryze,Jhin,Leona,2554,True,11,8,10,245,18721,18040,17620,18800,13339,42616,22906,53546,27239,20116,45610,25960,19671,30674,28051,False,False,NULL,16,48,NULL,10,0,100,49,44,NULL,5,NULL,NULL
BOTTOM,2021/08/17 23:03:01,Garen,Diana,Zed,Vayne,Alistar,Jax,Kayn,Galio,Ezreal,Velkoz,1755,True,8,3,9,201,11140,14023,9192,14058,8238,16781,21836,13116,19662,8966,23458,23811,15349,16281,21067,False,False,NULL,11,18,NULL,2,0,100,30,17,NULL,1,NULL,NULL
BOTTOM,2021/08/17 22:25:29,Sett,Ekko,Zed,Tristana,Nautilus,Akali,Mordekaiser,Anivia,Samira,Blitzcrank,1832,True,11,5,14,175,11193,13198,12546,15138,8441,22904,19900,24764,38589,9749,29772,30611,17508,19597,20384,False,False,NULL,10,21,NULL,4,1,100,38,31,NULL,1,NULL,NULL
BOTTOM,2021/08/17 21:48:39,Malphite,Nidalee,Talon,Vayne,Leona,Volibear,MasterYi,Syndra,Ashe,Alistar,1678,True,4,6,10,172,9236,13212,14761,10467,7219,19188,25378,29677,11263,6768,19422,25859,32140,16902,15443,False,False,NULL,8,16,NULL,2,0,100,36,22,NULL,2,NULL,NULL
BOTTOM,2021/08/17 21:11:36,Malphite,Ekko,Kassadin,Samira,Rakan,Irelia,Kayn,Syndra,Ezreal,Lux,1842,False,5,4,11,142,11053,15186,11945,9685,6213,21655,41061,26151,12037,3433,24042,38360,26646,23915,23102,False,False,NULL,10,21,NULL,1,0,100,42,31,NULL,1,NULL,NULL
UTILITY,2021/08/17 20:31:15,Akali,JarvanIV,Lux,Kaisa,Soraka,Poppy,Jax,Viego,Lucian,Neeko,1981,True,1,5,12,12,14840,11807,8772,13893,7833,24142,20138,23651,13576,11370,29439,45559,11511,13134,12411,False,False,NULL,19,52,NULL,4,0,200,28,19,NULL,1,NULL,NULL
BOTTOM,2021/08/17 19:28:48,Teemo,Graves,Sylas,Vayne,Yuumi,Nautilus,Poppy,Ahri,Ryze,Ezreal,2513,False,15,14,8,201,17594,18140,11047,17343,9916,42084,40962,25835,30881,11544,27958,45777,51163,38734,25320,True,False,NULL,12,25,NULL,7,0,100,44,57,NULL,2,NULL,NULL
BOTTOM,2021/08/15 23:09:44,Orianna,Nocturne,Viego,Vayne,Blitzcrank,Tryndamere,Diana,Lucian,Ashe,Velkoz,1445,True,4,5,4,164,10470,11075,11459,9742,7621,12024,11430,13753,9263,5369,8435,24352,18924,14206,8764,False,True,NULL,9,18,NULL,6,0,200,31,13,NULL,3,NULL,NULL
BOTTOM,2021/08/15 22:29:32,Sylas,Nunu,Viktor,Ashe,Blitzcrank,Nasus,Volibear,Akshan,Tristana,Senna,2111,False,7,12,7,156,13164,12389,12757,11147,7632,27092,11907,33819,24766,12048,41447,39443,18258,26884,23430,False,False,NULL,12,24,NULL,2,0,200,25,38,NULL,1,NULL,NULL
BOTTOM,2021/08/15 21:53:48,Maokai,Kindred,Ryze,Vayne,Senna,Teemo,MasterYi,Irelia,Caitlyn,Nami,1843,True,6,5,8,154,10256,12796,12605,12568,11301,13412,18175,20967,16835,15714,27529,31761,28528,20572,13095,True,False,NULL,9,30,NULL,7,0,200,27,19,NULL,3,NULL,NULL
BOTTOM,2021/08/15 21:10:21,Mordekaiser,LeeSin,Zed,Tristana,Teemo,Irelia,Poppy,Katarina,Jinx,Lux,2215,False,9,13,8,182,11399,12333,11900,14670,10784,21825,15621,18706,25544,30862,33483,48209,27423,36329,29412,False,False,NULL,12,30,NULL,3,0,200,28,57,NULL,2,NULL,NULL
BOTTOM,2021/08/15 20:42:23,LeeSin,Kayn,Orianna,Vayne,Senna,Caitlyn,Darius,Yasuo,Ashe,Yuumi,1365,True,6,3,6,140,9207,12643,8083,11051,8707,9636,21043,5940,13423,11080,17887,21124,7207,11085,11125,False,False,NULL,9,22,NULL,4,0,200,35,17,NULL,1,NULL,NULL
BOTTOM,2021/08/15 20:08:33,Diana,Jax,Ahri,Ezreal,Velkoz,Jayce,Shaco,Viktor,Tristana,Nautilus,1489,True,10,6,15,99,16962,9506,9339,11403,11686,28995,7866,13589,17029,21774,21995,16178,14815,17810,15224,False,False,NULL,8,16,NULL,3,1,200,51,29,NULL,1,NULL,NULL
JUNGLE,2021/08/15 19:29:36,Shen,Kayn,Ornn,Vayne,Lulu,Mordekaiser,JarvanIV,Pantheon,Ezreal,Malphite,1979,True,3,5,15,132,10523,20996,8832,10725,9481,12226,65972,13448,11814,8214,24383,38736,33729,16128,14796,False,False,NULL,10,28,NULL,4,0,200,46,28,NULL,3,NULL,NULL
BOTTOM,2021/08/14 20:00:53,Akshan,Poppy,Katarina,Tristana,Pyke,Fiora,Kindred,Ahri,Ashe,Blitzcrank,1199,True,9,2,8,146,10946,8817,9798,12129,12208,17750,10130,14536,19238,7744,12220,14904,12126,11257,10369,False,False,NULL,4,7,NULL,1,0,200,39,12,NULL,2,NULL,NULL
BOTTOM,2021/08/14 19:04:07,Darius,Elise,Karma,Vayne,Leona,Garen,Viego,Sylas,Ezreal,Lux,2382,True,19,6,7,247,18678,14941,11311,21018,11050,27363,17831,43308,41206,13517,42809,41404,33030,25958,37032,False,False,NULL,15,45,NULL,3,0,200,43,48,NULL,5,NULL,NULL
BOTTOM,2021/08/14 18:28:29,Jax,Kayn,Ahri,Ashe,Thresh,TahmKench,Mordekaiser,Yasuo,Kaisa,Blitzcrank,1545,False,3,11,8,121,7878,11830,8305,7879,6085,10843,18506,15402,15960,8178,19296,29388,13457,16321,21095,False,False,NULL,7,18,NULL,1,0,200,20,41,NULL,0,NULL,NULL
BOTTOM,2021/08/14 17:59:03,Ryze,XinZhao,Akali,Vayne,FiddleSticks,DrMundo,Diana,Ahri,Ezreal,Sona,1353,False,3,8,1,126,7782,6053,8040,7440,5640,5975,7530,9903,7665,9233,14735,18770,16782,16458,15864,False,False,NULL,6,10,NULL,1,0,200,12,28,NULL,1,NULL,NULL
